LotFrontage,LotArea,LandContour,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
65,8529,Lvl,1Fam,1Story,7,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,20,Unf,0,1434,1454,Ex,1434,0,0,1434,0,0,2,0,3,1,Gd,6,1,2001,RFn,2,527,TA,TA,290,39,0,0,0,0,0,189000
,28698,Low,1Fam,2Story,5,5,Flat,0,TA,TA,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,TA,1160,966,0,2126,0,1,2,1,3,1,TA,7,0,1967,Fin,2,538,TA,TA,486,0,0,0,225,0,0,185000
24,2544,Lvl,Twnhs,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,520,623,80,1223,0,0,2,1,2,1,Gd,4,0,2005,RFn,2,480,TA,TA,0,166,0,0,0,0,0,147400
80,11900,Lvl,1Fam,1Story,6,5,Gable,387,TA,TA,TA,TA,No,Rec,1040,Unf,0,352,1392,TA,1392,0,0,1392,1,0,1,1,3,1,TA,6,2,1957,RFn,2,458,TA,TA,0,0,0,0,192,0,0,166000
30,3180,Lvl,TwnhsE,2Story,7,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,520,600,80,1200,0,0,2,1,2,1,Gd,4,0,2005,RFn,2,480,TA,TA,0,166,0,0,0,0,0,151000
44,9548,Lvl,1Fam,2Story,7,6,Gable,223,Gd,TA,Gd,TA,No,GLQ,483,Unf,0,458,941,Ex,941,888,0,1829,1,0,2,1,3,1,Gd,7,1,2003,RFn,2,613,TA,TA,192,39,0,0,0,0,0,237000
100,10004,Lvl,1Fam,1Story,6,6,Gable,180,TA,TA,TA,TA,No,Rec,196,BLQ,345,975,1516,TA,1516,0,0,1516,0,0,1,1,3,1,TA,6,0,1964,RFn,2,472,TA,TA,0,0,0,0,152,0,0,167000
75,7875,Lvl,1Fam,1Story,5,6,Gable,136,TA,TA,TA,TA,No,Rec,572,Unf,0,572,1144,Gd,1144,0,0,1144,1,0,1,0,3,1,TA,6,0,1961,Unf,2,456,TA,TA,0,0,0,0,0,0,0,139950
60,9600,Lvl,1Fam,1Story,4,7,Gable,0,TA,TA,Gd,TA,No,BLQ,442,Unf,0,625,1067,TA,1067,0,0,1067,0,0,2,0,2,1,Gd,4,0,1996,Unf,2,436,TA,TA,290,0,0,0,0,0,0,128000
90,8100,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,No,Rec,338,Unf,0,1221,1559,Gd,1559,0,0,1559,1,0,1,0,2,1,TA,5,0,1948,Unf,2,812,TA,TA,0,116,230,0,0,0,0,153500
21,1680,Lvl,Twnhs,2Story,6,5,Gable,158,TA,TA,TA,TA,No,BLQ,330,Unf,0,153,483,TA,483,504,0,987,1,0,1,1,2,1,TA,5,0,1973,Unf,1,264,TA,TA,0,0,0,0,0,0,0,100000
75,9525,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,1099,1099,Ex,1099,0,0,1099,0,0,1,1,3,1,Gd,6,0,1999,Unf,1,352,TA,TA,278,0,0,0,0,0,0,144000
70,11767,Lvl,1Fam,1.5Fin,5,6,Gable,0,TA,TA,TA,TA,No,BLQ,352,Unf,0,416,768,Ex,768,432,0,1200,0,0,1,0,3,1,TA,6,0,1946,Unf,1,240,TA,TA,0,0,0,0,0,0,0,130500
,12155,Lvl,1Fam,2Story,6,8,Gable,0,TA,TA,TA,TA,No,BLQ,156,Unf,0,516,672,TA,810,672,0,1482,0,0,2,0,4,1,Fa,7,0,1934,Unf,1,400,TA,TA,0,0,254,0,0,0,0,140000
60,10440,Lvl,1Fam,2Story,5,8,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,650,650,Gd,958,581,0,1539,0,0,2,0,3,1,Gd,8,1,1983,Unf,2,686,Gd,TA,70,78,68,0,0,0,0,157500
82,9020,Lvl,1Fam,SLvl,6,7,Gable,183,TA,TA,TA,TA,Gd,Rec,312,ALQ,539,276,1127,TA,1165,0,0,1165,1,0,1,1,3,1,TA,6,0,1966,RFn,2,490,Gd,Gd,0,129,0,0,0,0,0,174900
80,8000,Lvl,Duplex,1Story,5,4,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,1800,1800,Ex,1800,0,0,1800,0,0,2,0,6,2,TA,10,0,,,0,0,,,0,0,0,0,0,0,0,141000
100,12665,Lvl,1Fam,1.5Fin,5,8,Gable,0,TA,TA,TA,TA,Mn,Unf,0,Unf,0,876,876,Gd,876,540,0,1416,0,0,1,1,4,1,TA,7,1,1949,Unf,3,720,TA,TA,418,0,194,0,0,0,0,153900
,16647,Lvl,1Fam,SFoyer,5,5,Gable,0,TA,TA,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,TA,1701,0,0,1701,1,0,2,0,3,1,TA,6,2,1975,Fin,2,611,TA,TA,0,0,0,0,0,0,0,171000
75,9317,Lvl,1Fam,2Story,7,5,Gable,137,Gd,TA,Gd,TA,No,ALQ,513,Unf,0,227,740,Ex,1006,769,0,1775,1,0,2,1,3,1,Gd,7,1,1993,Unf,2,425,TA,TA,234,72,192,0,0,0,0,213000
36,15523,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,Av,BLQ,460,Unf,0,404,864,Ex,864,0,0,864,1,0,1,0,3,1,TA,5,1,1972,Unf,1,338,TA,TA,0,0,0,0,0,0,0,133500
75,45600,Bnk,1Fam,1.5Fin,6,8,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,907,907,TA,1307,1051,0,2358,0,0,3,0,5,1,TA,10,1,1908,Unf,2,360,Fa,TA,486,40,0,0,175,0,0,240000
80,9600,Lvl,1Fam,SLvl,6,7,Hip,360,Gd,Gd,TA,TA,No,Unf,0,Unf,0,528,528,Ex,1094,761,0,1855,0,0,2,1,3,1,TA,7,1,1976,RFn,2,512,TA,TA,113,100,0,0,0,0,0,187000
36,4435,Lvl,TwnhsE,1Story,6,5,Gable,170,Gd,TA,Gd,TA,Av,GLQ,659,Unf,0,189,848,Ex,848,0,0,848,1,0,1,0,1,1,Gd,3,0,2003,Fin,2,420,TA,TA,140,0,0,0,0,0,0,131500
,3196,Lvl,TwnhsE,1Story,8,5,Gable,40,Gd,TA,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,Ex,1456,0,0,1456,0,0,2,0,2,1,Gd,7,1,2003,Fin,2,400,TA,TA,143,20,0,0,0,0,0,215000
53,7128,Lvl,1Fam,2.5Unf,7,5,Gable,0,TA,Gd,TA,TA,No,Rec,364,Unf,0,554,918,Gd,918,728,0,1646,0,0,2,0,4,1,TA,7,2,1941,Unf,1,240,TA,TA,0,0,0,0,126,0,0,164000
,12095,Lvl,1Fam,SLvl,6,6,Gable,115,TA,Gd,TA,TA,Gd,Rec,564,Unf,0,563,1127,TA,1445,0,0,1445,0,0,1,1,3,1,TA,7,1,1964,RFn,2,645,TA,TA,180,0,0,0,0,0,0,158000
102,17920,Lvl,1Fam,1Story,5,4,Hip,0,TA,TA,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,TA,1779,0,0,1779,1,0,1,1,3,1,TA,6,1,1955,Unf,2,454,TA,TA,0,418,0,0,312,0,0,170000
,6897,Lvl,1Fam,1Story,5,8,Gable,0,TA,Gd,TA,TA,No,ALQ,659,Unf,0,381,1040,Ex,1040,0,0,1040,1,0,1,1,3,1,TA,6,0,1962,Unf,1,260,TA,TA,0,104,0,0,0,0,0,127000
,10970,Low,1Fam,SLvl,6,6,Gable,0,TA,TA,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,TA,1026,0,0,1026,1,0,1,0,3,1,TA,5,0,1981,Unf,2,576,TA,Fa,0,0,34,0,0,0,0,147000
65,8125,Lvl,1Fam,2Story,6,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,702,702,Gd,702,779,0,1481,0,0,2,1,3,1,TA,6,1,1994,Fin,2,343,TA,TA,0,36,0,0,0,0,0,174000
80,10400,Lvl,1Fam,1Story,7,5,Gable,189,TA,TA,Gd,TA,No,Unf,0,Unf,0,1090,1090,TA,1370,0,0,1370,0,0,2,0,3,1,TA,6,1,1976,RFn,2,479,TA,TA,0,0,0,0,0,0,0,152000
,11029,Lvl,1Fam,2Story,6,7,Gable,220,TA,TA,TA,TA,Mn,BLQ,619,Unf,0,435,1054,TA,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,1,1968,Unf,2,619,TA,TA,0,65,0,0,222,0,0,250000
55,7642,Lvl,1Fam,1.5Fin,7,8,Gable,0,Gd,TA,TA,TA,No,Unf,0,Unf,0,912,912,Gd,912,514,0,1426,0,0,1,1,3,1,Gd,7,1,1925,Unf,1,216,TA,TA,0,240,0,0,0,0,0,189950
75,11625,Lvl,2fmCon,1Story,5,4,Hip,0,TA,TA,TA,TA,Mn,BLQ,841,Unf,0,198,1039,Ex,1039,0,0,1039,1,0,1,1,3,1,TA,6,0,1965,Unf,2,504,TA,TA,0,0,0,0,0,0,0,131500
81,9672,Lvl,1Fam,1Story,6,5,Hip,0,TA,TA,Gd,TA,No,GLQ,338,Unf,0,702,1040,TA,1097,0,0,1097,0,0,2,0,3,1,TA,6,0,1986,Unf,2,480,TA,TA,0,0,0,0,0,0,0,152000
70,7931,Lvl,1Fam,1Story,5,5,Hip,0,TA,TA,TA,TA,No,BLQ,1148,Unf,0,0,1148,TA,1148,0,0,1148,1,0,1,0,3,1,TA,6,0,1959,Unf,1,672,TA,TA,0,0,0,0,0,0,0,132500
72,8640,Lvl,1Fam,1Story,7,5,Gable,0,Gd,TA,Ex,TA,No,Unf,0,Unf,0,1372,1372,Ex,1372,0,0,1372,0,0,2,0,3,1,Gd,6,0,2008,Fin,2,529,TA,TA,0,140,0,0,0,0,0,250580
,8750,Lvl,1Fam,1Story,5,6,Gable,76,TA,TA,TA,TA,No,BLQ,828,Unf,0,174,1002,TA,1002,0,0,1002,1,0,1,0,3,1,TA,5,0,1973,Unf,2,902,TA,TA,0,0,0,0,0,0,0,148500
67,10656,HLS,1Fam,1Story,8,5,Gable,274,Gd,TA,Gd,TA,Av,Unf,0,Unf,0,1638,1638,Ex,1646,0,0,1646,0,0,2,0,3,1,Gd,6,1,2007,RFn,3,870,TA,TA,192,80,0,0,0,0,0,248900
85,6970,Lvl,1Fam,1Story,4,5,Gable,0,TA,TA,TA,TA,No,ALQ,932,Unf,0,108,1040,TA,1120,0,0,1120,1,0,1,1,3,1,Fa,5,0,1961,RFn,2,544,TA,TA,168,0,0,0,0,0,400,129000
,14762,Lvl,1Fam,2Story,5,6,Gable,0,TA,TA,,,,,0,,0,0,0,Gd,1547,720,53,2320,0,0,2,0,2,1,TA,7,1,1979,Unf,2,672,TA,TA,120,144,0,0,0,0,0,169000
80,9938,Lvl,1Fam,2Story,7,5,Gable,246,Gd,TA,Gd,TA,No,GLQ,750,Unf,0,300,1050,Ex,1062,887,0,1949,1,0,2,1,3,1,Gd,8,1,1993,Fin,2,574,TA,TA,156,90,0,0,0,0,0,236000
60,6600,Lvl,1Fam,1Story,5,5,Hip,0,TA,TA,TA,TA,No,Unf,0,Unf,0,894,894,Gd,894,0,0,894,0,0,1,0,2,1,TA,5,0,1962,Unf,1,308,TA,TA,0,0,0,0,0,0,0,109500
70,8750,Lvl,1Fam,2Story,6,5,Gable,116,TA,TA,Gd,TA,No,GLQ,505,Unf,0,299,804,Ex,804,878,0,1682,0,0,2,1,3,1,Gd,7,0,1998,RFn,2,523,TA,TA,0,77,0,0,0,0,0,200500
74,8892,Lvl,1Fam,1Story,5,7,Gable,0,Gd,TA,TA,TA,Av,Unf,0,Unf,0,105,105,Gd,910,0,0,910,0,0,1,0,3,1,Gd,5,0,1953,Unf,2,414,TA,TA,196,0,150,0,0,0,0,116000
60,12144,Lvl,1Fam,1Story,5,7,Gable,0,Gd,TA,TA,TA,No,Rec,375,Unf,0,457,832,Gd,1036,0,232,1268,0,0,1,0,3,1,TA,6,1,1949,Unf,1,288,TA,TA,0,28,0,0,0,0,0,133000
52,5720,Lvl,1Fam,1.5Fin,5,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,676,676,Ex,676,455,0,1131,0,0,1,1,3,1,TA,5,0,1941,Unf,1,200,TA,TA,26,0,0,0,0,0,0,66500
75,9000,Lvl,1Fam,2Story,8,5,Gable,0,Gd,TA,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,Ex,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,1,2007,Fin,2,550,TA,TA,208,364,0,0,0,0,0,303477
94,25286,HLS,1Fam,1Story,4,5,Gable,0,TA,TA,TA,TA,Gd,ALQ,633,Unf,0,431,1064,Gd,1040,0,0,1040,1,0,1,0,3,1,TA,5,0,1963,Unf,2,648,TA,TA,0,0,0,0,0,0,0,132250
74,8834,Lvl,1Fam,2Story,9,5,Hip,216,Gd,TA,Ex,TA,No,GLQ,1170,Unf,0,292,1462,Ex,1462,762,0,2224,1,0,2,1,4,1,Ex,10,1,2004,Fin,3,738,TA,TA,184,0,0,0,0,0,0,350000
88,11782,Lvl,1Fam,SFoyer,5,7,Gable,0,TA,TA,TA,TA,Av,ALQ,899,Unf,0,210,1109,TA,1155,0,0,1155,1,0,1,0,3,1,Gd,6,0,1987,Unf,2,576,TA,TA,192,0,0,0,0,0,400,148000
,7000,Lvl,1Fam,1Story,5,8,Gable,90,Gd,Gd,TA,TA,No,ALQ,646,Unf,0,218,864,Ex,864,0,0,864,1,0,1,0,3,1,TA,6,0,1978,Unf,1,336,TA,TA,0,0,0,0,0,0,0,136500
60,7024,Lvl,1Fam,1Story,5,5,Gable,0,TA,TA,Ex,Gd,No,ALQ,980,Unf,0,110,1090,Gd,1090,0,0,1090,1,0,1,1,2,1,TA,5,0,2005,Fin,2,450,TA,TA,0,49,0,0,0,0,0,157000
44,13758,Lvl,1Fam,1.5Fin,7,5,Gable,117,Gd,Gd,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,Ex,1187,530,0,1717,0,0,2,1,3,1,Gd,7,1,1990,RFn,2,400,TA,TA,168,36,0,0,0,0,0,187500
,9636,Lvl,1Fam,2Story,6,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,808,808,Gd,808,785,0,1593,0,0,2,1,3,1,TA,7,1,1993,RFn,2,389,TA,TA,342,40,0,0,0,0,0,178000
60,6204,Bnk,1Fam,2.5Fin,4,5,Gable,0,Gd,TA,TA,Fa,No,Unf,0,Unf,0,795,795,TA,954,795,481,2230,1,0,1,0,5,1,TA,10,0,1997,Unf,1,440,TA,Gd,0,188,0,0,0,0,0,118500
65,7150,Lvl,1Fam,1Story,5,5,Gable,60,TA,TA,TA,TA,No,BLQ,432,Unf,0,460,892,TA,892,0,0,892,0,0,1,0,3,1,TA,5,0,1967,RFn,1,288,TA,TA,0,0,0,0,0,0,0,100000
50,5119,Lvl,TwnhsE,1Story,9,5,Gable,60,Gd,TA,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,Ex,1709,0,0,1709,1,0,2,0,2,1,Gd,5,1,1999,Fin,2,506,TA,TA,97,65,0,0,0,0,0,328900
70,8393,Lvl,Duplex,1Story,5,5,Gable,122,TA,TA,TA,TA,No,LwQ,528,Unf,0,1098,1626,Ex,1712,0,0,1712,0,0,2,0,4,2,TA,8,0,2005,Fin,2,588,TA,TA,272,54,0,0,0,0,0,145000
59,16466,Lvl,1Fam,1.5Fin,5,7,Gable,0,TA,Gd,TA,TA,No,Unf,0,Unf,0,816,816,TA,872,521,0,1393,0,0,1,1,3,1,TA,8,0,1955,Unf,1,300,TA,TA,121,0,0,0,265,0,0,135500
95,15865,Lvl,1Fam,1Story,8,6,Flat,0,Gd,Gd,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,Ex,2217,0,0,2217,1,0,2,0,4,1,Gd,8,1,1970,Unf,2,621,TA,TA,81,207,0,0,224,0,0,268000
128,12160,Lvl,1Fam,1Story,6,4,Hip,90,TA,TA,TA,TA,No,BLQ,1024,Unf,0,481,1505,Ex,1505,0,0,1505,1,0,1,0,2,1,TA,6,1,1953,RFn,2,505,TA,TA,0,0,0,162,0,0,0,149500
60,8064,Lvl,1Fam,1.5Fin,5,7,Gable,0,TA,Gd,TA,TA,Mn,Unf,0,Unf,0,672,672,Ex,672,252,0,924,0,0,1,0,3,1,TA,6,1,2003,Unf,2,576,TA,TA,0,0,0,0,0,0,2000,122900
70,11184,Lvl,1Fam,2Story,6,5,Hip,92,TA,TA,TA,TA,No,LwQ,226,Rec,500,192,918,Gd,918,765,0,1683,0,0,2,1,3,1,TA,7,1,1978,RFn,2,440,TA,TA,243,0,0,0,0,0,0,172500
70,8414,Lvl,1Fam,1Story,6,8,Hip,0,TA,TA,TA,TA,No,GLQ,663,Unf,0,396,1059,TA,1068,0,0,1068,0,1,1,0,3,1,TA,6,0,1963,RFn,1,264,TA,TA,192,0,0,0,0,0,0,154500
,13284,Lvl,1Fam,1Story,5,5,Gable,0,TA,TA,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,TA,1383,0,0,1383,1,0,1,0,3,1,TA,6,1,1954,Unf,1,354,TA,TA,511,116,0,0,0,0,0,165000
64,7018,Bnk,Duplex,1Story,5,5,Gable,0,TA,TA,,,,,0,,0,0,0,TA,1535,0,0,1535,0,0,2,0,4,2,TA,8,0,1979,Unf,2,400,TA,TA,0,0,0,0,0,0,0,118858
71,7056,Lvl,1Fam,2Story,6,5,Hip,415,TA,TA,TA,TA,No,BLQ,400,Unf,0,380,780,TA,983,813,0,1796,1,0,1,1,4,1,TA,8,1,1963,RFn,2,483,TA,TA,0,50,0,0,0,0,0,140000
50,8765,Lvl,1Fam,1Story,4,6,Gable,0,TA,TA,TA,TA,No,ALQ,285,Unf,0,666,951,Ex,951,0,0,951,0,0,1,0,2,1,TA,6,0,1936,Unf,1,327,TA,TA,0,28,0,0,0,0,0,106500
64,7018,Lvl,Duplex,2Story,5,5,Gable,0,TA,TA,,,,,0,,0,0,0,TA,1120,1120,0,2240,0,0,2,0,6,2,TA,12,0,1979,Unf,2,528,TA,TA,154,0,0,0,0,0,0,142953
100,12919,Lvl,1Fam,1Story,9,5,Hip,760,Ex,TA,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,Ex,2364,0,0,2364,1,0,2,1,2,1,Ex,11,2,2009,Fin,3,820,TA,TA,0,67,0,0,0,0,0,611657
65,6993,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,TA,TA,No,BLQ,465,Unf,0,447,912,TA,1236,0,0,1236,0,0,1,0,3,1,TA,6,1,1961,Unf,1,288,TA,TA,0,0,0,0,0,0,0,135000
,7340,Lvl,1Fam,1Story,4,6,Gable,0,TA,TA,TA,TA,No,ALQ,322,Unf,0,536,858,TA,858,0,0,858,0,0,1,0,2,1,TA,4,0,1979,Unf,1,684,TA,TA,0,0,0,0,0,0,0,110000
64,8712,Lvl,1Fam,1Story,5,7,Hip,0,TA,Gd,TA,TA,Mn,BLQ,860,Unf,0,132,992,TA,1306,0,0,1306,1,0,1,0,2,1,TA,5,0,1968,Unf,1,756,TA,TA,0,0,0,0,0,0,0,153000
63,7875,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,783,783,Ex,807,702,0,1509,0,0,2,1,3,1,Gd,8,1,2003,Fin,2,393,TA,TA,0,75,0,0,0,0,0,180000
50,14859,HLS,1Fam,1Story,7,5,Hip,27,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1670,1670,Ex,1670,0,0,1670,0,0,2,0,3,1,Gd,7,1,2006,RFn,3,690,TA,TA,144,60,0,0,0,0,0,240000
,6173,Lvl,1Fam,1Story,5,6,Gable,75,TA,TA,TA,TA,No,GLQ,599,Unf,0,277,876,TA,902,0,0,902,0,0,1,0,3,1,TA,6,0,1967,Unf,1,288,TA,TA,0,0,0,0,0,0,0,125500
80,9920,Lvl,1Fam,1Story,5,5,Gable,110,TA,TA,TA,TA,No,Rec,354,LwQ,290,412,1056,TA,1063,0,0,1063,1,0,1,0,3,1,TA,6,0,1954,RFn,1,280,TA,TA,0,0,164,0,0,0,0,128000
116,13501,Lvl,1Fam,1Story,8,5,Gable,208,Gd,TA,Gd,TA,No,GLQ,63,Unf,0,1560,1623,Ex,1636,0,0,1636,1,0,2,0,3,1,Gd,8,1,2006,RFn,3,865,TA,TA,0,60,0,0,0,0,0,255000
86,11500,Lvl,1Fam,1.5Fin,7,7,Gable,0,Gd,TA,Gd,TA,No,Rec,223,Unf,0,794,1017,Gd,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,1,1936,Fin,1,180,Fa,TA,0,0,0,0,322,0,0,250000
,8885,Low,1Fam,1Story,5,5,Gable,0,TA,TA,Gd,TA,Av,BLQ,301,ALQ,324,239,864,TA,902,0,0,902,1,0,1,0,2,1,TA,5,0,1983,Unf,2,484,TA,TA,164,0,0,0,0,0,0,131000
149,12589,Lvl,1Fam,2Story,6,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,742,742,Ex,742,742,0,1484,0,0,2,1,3,1,Gd,8,1,2005,Fin,2,390,TA,TA,36,24,0,0,0,0,0,174000
80,11600,Lvl,Duplex,2Story,5,5,Gable,361,TA,TA,TA,TA,No,Rec,443,Unf,0,662,1105,TA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,0,1960,Unf,2,480,TA,TA,0,0,0,0,0,0,0,154300
,9286,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,TA,1268,0,0,1268,0,0,1,1,3,1,Gd,5,0,1978,Unf,1,252,TA,TA,173,0,0,0,0,0,0,143500
51,6120,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,TA,TA,No,Rec,489,Unf,0,279,768,TA,1015,0,0,1015,0,0,1,0,3,1,TA,6,0,1925,Unf,1,450,TA,TA,0,0,112,0,120,0,620,88000
82,6270,HLS,Duplex,2Story,5,6,Gable,0,TA,TA,TA,TA,No,BLQ,284,Unf,0,717,1001,TA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,0,1949,Unf,3,871,TA,TA,0,0,0,0,0,0,0,145000
30,3000,Lvl,TwnhsE,2Story,6,5,Gable,76,Gd,TA,Gd,TA,Av,GLQ,294,Unf,0,318,612,Ex,612,612,0,1224,0,0,2,1,2,1,Gd,4,0,2009,RFn,2,528,TA,TA,0,234,0,0,0,0,0,173733
21,2001,Lvl,Twnhs,2Story,4,5,Gable,80,TA,TA,TA,TA,No,Unf,0,Unf,0,546,546,Fa,546,546,0,1092,0,0,1,1,3,1,TA,6,0,1970,Unf,1,286,TA,TA,0,0,0,0,0,0,0,75000
50,9000,Lvl,1Fam,1Story,2,3,Gable,0,TA,TA,TA,TA,Av,BLQ,50,Unf,0,430,480,TA,480,0,0,480,1,0,0,0,1,1,TA,4,0,1958,Unf,1,308,TA,TA,0,0,0,0,0,0,0,35311
,17140,Lvl,1Fam,1Story,4,6,Gable,0,TA,TA,TA,TA,No,ALQ,1059,Unf,0,75,1134,Ex,1229,0,0,1229,0,0,1,0,3,1,TA,6,0,1956,RFn,1,284,TA,TA,0,0,0,0,0,0,0,135000
103,13125,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,Ex,912,1215,0,2127,1,0,2,1,4,1,Gd,8,1,1991,RFn,3,833,TA,TA,72,192,224,0,0,0,0,238000
87,11029,Lvl,1Fam,1Story,6,8,Hip,0,Ex,TA,Gd,TA,No,ALQ,528,BLQ,411,245,1184,Ex,1414,0,0,1414,1,0,1,0,3,1,TA,6,1,1990,Unf,2,601,TA,TA,0,51,0,0,190,0,0,176500
70,8462,Lvl,1Fam,2Story,6,5,Gable,105,Gd,Gd,Gd,Gd,No,GLQ,814,Unf,0,114,928,Ex,936,785,0,1721,0,1,2,1,3,1,Gd,7,0,1994,RFn,2,471,TA,TA,300,87,0,0,0,0,0,201000
67,8777,Lvl,Duplex,1.5Fin,5,7,Gable,0,TA,TA,TA,TA,No,ALQ,1084,Unf,0,188,1272,Gd,1272,928,0,2200,2,0,2,2,4,2,TA,9,0,,,0,0,,,0,70,0,0,0,0,0,145900
65,10237,Lvl,1Fam,1Story,6,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,28,Unf,0,1288,1316,Ex,1316,0,0,1316,0,0,2,0,3,1,Gd,6,1,2005,Fin,2,397,TA,TA,100,0,0,23,0,0,0,169990
50,8012,Lvl,TwnhsE,1Story,6,5,Gable,0,Gd,TA,Gd,TA,No,LwQ,165,GLQ,841,598,1604,Ex,1617,0,0,1617,1,0,2,0,2,1,Gd,5,1,1993,RFn,2,533,TA,TA,0,69,0,0,0,0,0,193000
79,10240,Lvl,1Fam,1Story,6,6,Gable,157,TA,Gd,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,TA,1686,0,0,1686,1,0,2,0,3,1,TA,7,1,1980,Unf,2,612,TA,TA,384,131,0,0,0,0,0,207500
,15611,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,Gd,TA,Av,ALQ,767,LwQ,93,266,1126,TA,1126,0,0,1126,0,1,2,0,3,1,Ex,6,0,1977,RFn,2,540,TA,TA,180,0,0,0,0,0,0,175000
93,11999,Lvl,1Fam,2Story,8,5,Hip,340,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1181,1181,Ex,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,1,2003,Fin,3,656,TA,TA,104,100,0,0,0,0,0,285000
,9900,Lvl,1Fam,2Story,7,5,Gable,342,TA,TA,TA,TA,No,BLQ,552,Unf,0,280,832,Gd,1098,880,0,1978,0,0,2,1,4,1,TA,9,1,1968,RFn,2,486,TA,TA,0,43,0,0,0,0,0,176000
,11838,Lvl,1Fam,1Story,8,5,Hip,0,Gd,TA,Gd,TA,Av,Unf,0,Unf,0,1753,1753,Ex,1788,0,0,1788,0,0,2,0,3,1,Ex,7,1,2001,RFn,2,522,TA,TA,202,151,0,0,0,0,0,236500
,13006,Lvl,1Fam,2Story,7,5,Gable,285,TA,TA,Gd,TA,No,Unf,0,Unf,0,964,964,Gd,993,1243,0,2236,0,0,2,1,4,1,Gd,8,1,1997,Fin,2,642,TA,TA,0,0,0,0,0,0,0,222000
73,8925,HLS,1Fam,1Story,8,5,Gable,0,Gd,TA,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,Ex,1466,0,0,1466,0,0,2,0,3,1,Gd,7,0,2007,Fin,3,610,TA,TA,100,18,0,0,0,0,0,201000
70,9100,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,No,BLQ,338,Rec,466,121,925,Ex,925,0,0,925,0,1,1,0,2,1,TA,5,0,1965,Unf,1,429,TA,TA,0,0,0,0,0,0,0,117500
84,11670,Lvl,1Fam,1Story,9,5,Hip,302,Ex,TA,Ex,Gd,No,Unf,0,Unf,0,1905,1905,Ex,1905,0,0,1905,0,0,2,0,3,1,Ex,8,1,2006,Fin,3,788,TA,TA,0,191,0,0,0,0,0,320000
